date,code,name,setup,trading_score,etf_tag,00981A_source_date,00981A_shares,00981A_weight,00981A_rank,00981A_top10,00981A_new,00981A_prev_shares,00981A_delta_shares,00981A_delta_pct,close_raw,close_adj,volume,ma5,ma20,ma20_prev,ma60,dif,macd,osc,osc_prev,osc_expanding,ret20,ret60,rs20,rs60,rs_accel,rs20_rank,rs60_rank,close_above_ma20,ma20_up,macd_bull,osc_positive,osc_improving,macd_near_cross,osc_flip_price,ma20_upturn_price
2026-07-17,8046,南電,D,58.800000000000004,Neutral,20260717,9519000,,6,True,False,9519000,0,0.0,1150.0,1150.0,16434269.0,1280.0,1135.1143432617187,1121.2228240966797,964.5745381673177,64.16974113330366,70.20822563356384,-6.038484500260182,13.077931392228479,False,0.3185508621043782,0.4351350797586284,0.3884354185290605,0.30041508451197196,0.08802033401708853,100.0,86.0,True,True,False,False,False,True,1219.0,Already Up
2026-07-17,2303,聯電,D,57.400000000000006,Neutral,20260717,86550000,,1,True,False,86550000,0,0.0,144.0,144.0,251866683.0,154.9,161.0381607055664,160.99074935913086,127.78774058024088,0.2132913979151283,3.0042368464640785,-2.79094544854895,-1.6104194312375166,False,0.006628557677774483,0.8634155106521828,0.07651311410245676,0.7286955154055264,-0.6521824013030696,92.0,96.0,False,True,False,False,False,False,,Already Up
2026-07-17,3711,日月光投控,D,56.6,Neutral,20260717,16135000,,4,True,False,16135000,0,0.0,614.0,614.0,27851856.0,658.0,661.2831939697265,660.9555816650391,584.8633458455404,4.295958789234646,12.628774250685684,-8.332815461451037,-2.9782739308525947,False,0.010786517937740658,0.33249928853417776,0.08067107436242293,0.1977792932875213,-0.11710821892509837,94.0,82.0,False,True,False,False,False,True,708.56,Already Up
2026-07-17,2330,台積電,D,53.2,Neutral,20260717,11960000,,5,True,False,11960000,0,0.0,2290.0,2290.0,95088728.0,2412.0,2428.5,2434.5,2326.414717610677,-4.347485354345281,13.062778795824006,-17.410264150169287,-3.3959467398617207,False,-0.049792531120331995,0.12005338136509858,0.02009202530435028,-0.014666613881557877,0.03475863918590816,86.0,72.0,False,False,False,False,False,True,2486.94,2655.79
2026-07-17,6488,環球晶,D,49.400000000000006,Neutral,20260717,1000,,47,False,False,1000,0,0.0,1240.0,1240.0,11194388.0,1414.5491943359375,1201.4095977783204,1194.6958465576172,924.991933186849,84.6035547897618,98.26329966234006,-13.659744872578258,9.864964446391724,False,0.12143618655525845,1.0746568306077893,0.19132074297994073,0.9399368353611328,-0.7486160923811921,98.0,98.0,True,True,False,False,False,True,1393.76,Already Up
2026-07-17,2449,京元電子,D,49.0,Neutral,20260717,5193000,,10,True,False,5193000,0,0.0,286.5,286.5,37942279.0,302.0,320.225,321.325,308.03333333333336,-4.833069498140276,-0.7644718629639996,-4.0685976351762765,-2.563673476036117,False,-0.07131280388978933,-0.003478260869565264,-0.0014282474651070576,-0.13819825611622172,0.13677000865111466,80.0,48.0,False,False,False,False,False,True,332.34,374.5
2026-07-17,8150,南茂,D,47.4,Neutral,20260717,1000,,48,False,False,1000,0,0.0,110.5,110.5,76397216.0,113.2,107.59889221191406,107.20829238891602,93.57234611511231,3.5826743564828263,3.7574961144059627,-0.17482175792313637,0.5863349007555407,False,0.07607506418132837,0.4024035605579033,0.14595962060601064,0.2676835653112468,-0.12172394470523618,96.0,84.0,True,True,False,False,False,True,112.49,Already Up
2026-07-17,5347,世界,D,44.800000000000004,Neutral,20260717,1000,,43,False,False,1000,0,0.0,169.0,169.0,31462095.0,179.1,187.58927307128906,187.662548828125,168.3990961710612,-1.41031120149691,0.4980676451202306,-1.9083788466171405,-0.9225453826496136,False,-0.008597135529396449,0.19310215410641418,0.06128742089528583,0.05838215885975773,0.0029052620355281,90.0,76.0,False,False,False,False,False,True,190.63,206.64
2026-07-17,2481,強茂,D,44.2,Neutral,20260717,5000,,36,False,False,5000,0,0.0,151.5,151.5,17021522.0,172.2,191.85,192.275,150.23999989827473,-4.331787715269883,5.365601178691626,-9.69738889396151,-8.20366013747724,False,-0.05312499999999998,0.46376811594202905,0.016759556424682298,0.3290481206953726,-0.3122885642706903,84.0,88.0,False,False,False,False,False,False,,218.47
2026-07-17,2345,智邦,D,42.2,Neutral,20260717,6334000,,8,True,False,6334000,0,0.0,2090.0,2090.0,3425443.0,2287.0,2451.75,2469.0,2441.1666666666665,-72.52754273503479,-22.761586593694634,-49.765956141340155,-33.10797512104084,False,-0.1416837782340863,-0.050000000000000044,-0.07179922180940401,-0.1847199952466565,0.11292077343725249,60.0,40.0,False,False,False,False,False,False,,2975.79
2026-07-17,3037,欣興,D,41.6,Neutral,20260717,16607000,,3,True,False,16607000,0,0.0,794.0,794.0,29868276.0,877.8,933.8844909667969,942.4855865478515,918.3351491292318,-27.996719859405516,-17.725136687155356,-10.27158317225016,-2.9312317618781023,False,-0.17807247387631364,0.11120928622704485,-0.10818791745163137,-0.02351070901961161,-0.08467720843201976,48.0,70.0,False,False,False,False,False,True,909.92,1150.19
2026-07-17,2002,中鋼,D,40.8,Neutral,20260717,5163000,,13,False,False,5163000,0,0.0,18.649999618530273,18.649999618530273,49605216.0,18.599999618530273,18.827499866485596,18.84999990463257,18.798333326975506,-0.06589669303187407,-0.07713228111218458,0.011235588080310513,0.0067330735747962445,True,-0.023560248898006897,-0.04603578791062879,0.04632430752667538,-0.18075578315728524,0.22708009068396062,88.0,42.0,False,False,True,True,True,False,Already > 0,19.69
