date,code,name,setup,trading_score,etf_tag,00981A_source_date,00981A_shares,00981A_weight,00981A_rank,00981A_top10,00981A_new,00981A_prev_shares,00981A_delta_shares,00981A_delta_pct,close_raw,close_adj,volume,ma5,ma20,ma20_prev,ma60,dif,macd,osc,osc_prev,osc_expanding,ret20,ret60,rs20,rs60,rs_accel,rs20_rank,rs60_rank,close_above_ma20,ma20_up,macd_bull,osc_positive,osc_improving,macd_near_cross,osc_flip_price,ma20_upturn_price
2026-07-01,3711,日月光投控,A,93.8,Neutral,20260701,12742000,,4,True,False,12742000,0,0.0,703.0,703.0,21749279.0,656.6,611.6,605.95,540.6166666666667,25.466012345919125,19.255392194372053,6.210620151547072,3.1947238191571046,True,0.19152542372881354,0.9473684210526316,0.1594410067029024,0.5038473594569715,-0.34440635275406906,86.0,70.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,2481,強茂,A,87.2,Neutral,20260701,5000,,39,False,False,5000,0,0.0,194.5,194.5,8518056.0,182.0,162.9,160.475,131.61093317667644,10.511350264482587,9.190983610688399,1.3203666537941885,0.5301530417548275,True,0.3321917808219179,1.0827042644554856,0.3001073637960068,0.6391832028598254,-0.33907583906381866,94.0,80.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,8996,高力,A,87.2,Neutral,20260701,1000,,50,False,False,1000,0,0.0,1555.0,1555.0,674735.0,1482.0,1349.5,1324.25,1186.8166666666666,78.57350069323365,75.70396181543518,2.869538877798476,1.0790185583390723,True,0.480952380952381,0.7956120092378753,0.4488679639264699,0.35209094764221516,0.09677701628425472,100.0,62.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,2345,智邦,A,86.6,Neutral,20260701,6334000,,8,True,False,6334000,0,0.0,2660.0,2660.0,4588228.0,2451.0,2449.75,2438.0,2335.4166666666665,18.893363860356203,-1.4411653043617765,20.334529164717978,-1.8355114217106223,True,0.09690721649484546,0.6729559748427674,0.06482279946893432,0.2294349132471072,-0.16461211377817286,66.0,57.99999999999999,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,3037,欣興,A,85.8,Neutral,20260701,15203000,,3,True,False,15203000,0,0.0,1040.0,1040.0,32149177.0,1016.2,965.6,962.35,869.4666666666667,22.535300685474795,14.15415698979265,8.381143695682145,7.725143802278737,True,0.06666666666666665,1.0038535645472062,0.034582249640755514,0.560332502951546,-0.5257502533107905,57.99999999999999,74.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,6271,同欣電,A,81.8,Neutral,20260701,2966000,,21,False,False,2966000,0,0.0,287.5,287.5,42631131.0,264.8,243.8321876525879,241.77625045776367,208.2863566080729,11.154999289749071,8.209349463133144,2.9456498266159272,0.7812908659375593,True,0.16689071460536997,0.9217111976578329,0.13480629757945883,0.47819013606217275,-0.3433838384827139,80.0,68.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,2330,台積電,A,81.60000000000001,Neutral,20260701,11960000,,5,True,False,11960000,0,0.0,2505.0,2505.0,33172217.0,2403.0,2376.3834716796873,2369.816845703125,2241.4279825846356,28.96276001362412,26.751685239281198,2.211074774342922,-7.816870890848531,True,0.05532894586621473,0.38767011349961344,0.02324452884030359,-0.05585094809604674,0.07909547693635033,54.0,44.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,3443,創意,A,81.4,Neutral,20260701,1000,,45,False,False,1000,0,0.0,5045.0,5045.0,2285527.0,4716.0,4601.958056640625,4575.429711914063,4370.977913411459,54.58101418292517,27.554017065283933,27.02699711764124,-4.806533078497772,True,0.11752680394987469,1.184475831174685,0.08544238692396355,0.7409547695790248,-0.6555123826550613,74.0,82.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,3264,欣銓,A,77.39999999999999,Neutral,20260701,1508000,,28,False,False,1508000,0,0.0,232.0,232.0,10443362.0,219.83517150878907,220.5670021057129,219.48297653198242,210.47512690226236,1.1779621057946486,0.8672918036270095,0.310670302167639,-0.9739459266021667,True,0.10308370197463668,0.46963633818870454,0.07099928494872554,0.026115276593044356,0.04488400835568118,72.0,48.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,1590,亞德客-KY,A,73.8,Neutral,20260701,530000,,31,False,False,530000,0,0.0,1375.0,1375.0,497107.0,1363.0,1335.0,1330.25,1349.25,4.455424423519162,0.13272275676668532,4.322701666752477,3.465289928182578,True,0.07421875,0.3805220883534137,0.04213433297408886,-0.06299897324224646,0.10513330621633532,62.0,42.0,True,True,True,True,True,False,Already > 0,Already Up
2026-07-01,2327,國巨*,C,69.8,Neutral,20260701,25098000,,2,True,False,25098000,0,0.0,1140.0,1140.0,71290092.0,1092.0,946.7159301757813,931.7145782470703,602.1738726298014,85.38903554360661,87.84828759275578,-2.459252049149171,-3.7105632578530674,True,0.3571865433203336,3.6673974301996086,0.3251021262944225,3.2238763686039484,-2.8987742423095257,96.0,100.0,True,True,False,False,True,True,1169.64,Already Up
2026-07-01,6274,台燿,C,56.0,Heavy Buy,20260701,5160000,,13,False,False,5058000,102000,0.020166073546856466,1690.0,1690.0,5494235.0,1641.0,1642.25,1637.25,1342.0567515055338,24.145911949923175,41.383950324664205,-17.23803837474103,-22.18043199912502,True,0.06289308176100628,1.743184406872822,0.030808664735095137,1.2996633452771618,-1.2688546805420666,56.00000000000001,92.0,True,True,False,False,True,True,1886.04,Already Up
