Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6488,環球晶,100,-1.21,Neutral,強,,,
A,2,8046,南電,98,-0.09,Heavy Buy,強,,,
A,3,4958,臻鼎-KY,88,-0.99,Neutral,可觀察,,,
A,4,2382,廣達,82,+0.04,Neutral,可觀察,,,
Priority1,1,6488,環球晶,100,-1.21,Neutral,強,,,
Priority1,2,8046,南電,98,-0.09,Heavy Buy,強,,,
Priority1,3,4958,臻鼎-KY,88,-0.99,Neutral,可觀察,,,
Priority2,4,2382,廣達,82,+0.04,Neutral,可觀察,,,
