Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,2404,漢唐,92,+0.13,Neutral,強,,,
A,2,3665,貿聯-KY,73,+0.01,Heavy Buy,一般,,,
A,3,6223,旺矽,69,-0.48,Heavy Buy,一般,,,
A,4,8210,勤誠,47,-0.40,Neutral,一般,,,
Priority1,1,2404,漢唐,92,+0.13,Neutral,強,,,
Priority1,2,3665,貿聯-KY,73,+0.01,Heavy Buy,一般,,,
Priority1,3,6223,旺矽,69,-0.48,Heavy Buy,一般,,,
Priority2,4,8210,勤誠,47,-0.40,Neutral,一般,,,
