Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6488,環球晶,100,-0.85,Neutral,強,,,
A,2,8046,南電,98,-0.03,Heavy Buy,強,,,
Priority1,1,6488,環球晶,100,-0.85,Neutral,強,,,
Priority1,2,8046,南電,98,-0.03,Heavy Buy,強,,,
