Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,2481,強茂,98,+0.32,Neutral,強,,,
A,2,5347,世界,64,+0.18,Neutral,一般,,,
A,3,2439,美律,62,+0.09,Neutral,一般,,,
A,4,6191,精成科,44,+0.09,Neutral,一般,,,
Priority1,1,2481,強茂,98,+0.32,Neutral,強,,,
Priority1,2,5347,世界,64,+0.18,Neutral,一般,,,
Priority1,3,2439,美律,62,+0.09,Neutral,一般,,,
Priority2,4,6191,精成科,44,+0.09,Neutral,一般,,,
