Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,3037,欣興,96,+0.26,Neutral,強,,,
A,2,3008,大立光,90,-0.02,Neutral,強,,,
A,3,2368,金像電,66,+0.36,Heavy Sell,一般,,,
Priority1,1,3037,欣興,96,+0.26,Neutral,強,,,
Priority1,2,3008,大立光,90,-0.02,Neutral,強,,,
Priority1,3,2368,金像電,66,+0.36,Heavy Sell,一般,,,
