Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,8996,高力,84,-0.08,Neutral,可觀察,,,
A,2,3376,新日興,82,+0.17,Neutral,可觀察,,,
Priority1,1,8996,高力,84,-0.08,Neutral,可觀察,,,
Priority1,2,3376,新日興,82,+0.17,Neutral,可觀察,,,
