Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,1590,亞德客-KY,98,+0.25,Neutral,強,,,
A,2,2360,致茂,84,+0.30,Heavy Buy,可觀察,,,
A,3,2408,南亞科,74,-0.20,Neutral,一般,,,
A,4,3443,創意,72,+0.24,Neutral,一般,,,
A,5,2002,中鋼,70,+0.08,Neutral,一般,,,
Priority1,1,1590,亞德客-KY,98,+0.25,Neutral,強,,,
Priority1,2,2360,致茂,84,+0.30,Heavy Buy,可觀察,,,
Priority1,3,2408,南亞科,74,-0.20,Neutral,一般,,,
Priority2,4,3443,創意,72,+0.24,Neutral,一般,,,
Priority2,5,2002,中鋼,70,+0.08,Neutral,一般,,,
