Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,8150,南茂,98,-0.13,Neutral,強,,,
A,2,6669,緯穎,82,+0.03,Neutral,可觀察,,,
Priority1,1,8150,南茂,98,-0.13,Neutral,強,,,
Priority1,2,6669,緯穎,82,+0.03,Neutral,可觀察,,,
