Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6669,緯穎,100,+0.28,Neutral,強,,,
A,2,3665,貿聯-KY,98,+0.56,Neutral,強,,,
A,3,1590,亞德客-KY,94,+0.25,Neutral,強,,,
A,4,3017,奇鋐,92,+0.38,Neutral,強,,,
A,5,2002,中鋼,86,+0.16,Neutral,可觀察,,,
Priority1,1,6669,緯穎,100,+0.28,Neutral,強,,,
Priority1,2,3665,貿聯-KY,98,+0.56,Neutral,強,,,
Priority1,3,1590,亞德客-KY,94,+0.25,Neutral,強,,,
Priority2,4,3017,奇鋐,92,+0.38,Neutral,強,,,
Priority2,5,2002,中鋼,86,+0.16,Neutral,可觀察,,,
