Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,3653,健策,100,+0.09,Neutral,強,,,
A,2,3008,大立光,98,-0.10,Neutral,強,,,
A,3,2637,慧洋-KY,76,-0.16,New Entry,一般,,,
Priority1,1,3653,健策,100,+0.09,Neutral,強,,,
Priority1,2,3008,大立光,98,-0.10,Neutral,強,,,
Priority1,3,2637,慧洋-KY,76,-0.16,New Entry,一般,,,
