Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,4979,華星光,94,+0.38,Neutral,強,,,
A,2,2408,南亞科,92,-0.33,Neutral,強,,,
A,3,2637,慧洋-KY,84,-0.19,Neutral,可觀察,,,
A,4,6278,台表科,74,+0.29,Neutral,一般,,,
A,5,2330,台積電,58,-0.04,Neutral,一般,,,
Priority1,1,4979,華星光,94,+0.38,Neutral,強,,,
Priority1,2,2408,南亞科,92,-0.33,Neutral,強,,,
Priority1,3,2637,慧洋-KY,84,-0.19,Neutral,可觀察,,,
Priority2,4,6278,台表科,74,+0.29,Neutral,一般,,,
Priority2,5,2330,台積電,58,-0.04,Neutral,一般,,,
