Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,3665,貿聯-KY,100,+0.43,Heavy Buy,Leader,,,
A,2,2317,鴻海,98,+0.15,Neutral,強,,,
A,3,3653,健策,94,+0.24,Heavy Buy,強,,,
Priority1,1,3665,貿聯-KY,100,+0.43,Heavy Buy,Leader,,,
Priority1,2,2317,鴻海,98,+0.15,Neutral,強,,,
Priority1,3,3653,健策,94,+0.24,Heavy Buy,強,,,
