Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,8046,南電,96,-0.27,Neutral,強,,,
A,2,6191,精成科,76,+0.29,Neutral,一般,,,
Priority1,1,8046,南電,96,-0.27,Neutral,強,,,
Priority1,2,6191,精成科,76,+0.29,Neutral,一般,,,
