Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6669,緯穎,96,+0.24,Neutral,強,,,
A,2,3665,貿聯-KY,94,+0.45,Neutral,強,,,
A,3,1590,亞德客-KY,92,+0.22,Neutral,強,,,
A,4,2317,鴻海,88,+0.08,Neutral,可觀察,,,
Priority1,1,6669,緯穎,96,+0.24,Neutral,強,,,
Priority1,2,3665,貿聯-KY,94,+0.45,Neutral,強,,,
Priority1,3,1590,亞德客-KY,92,+0.22,Neutral,強,,,
Priority2,4,2317,鴻海,88,+0.08,Neutral,可觀察,,,
