Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,2303,聯電,100,+0.41,Neutral,強,,,
A,2,2481,強茂,96,+0.30,Neutral,強,,,
A,3,5347,世界,74,+0.28,Neutral,一般,,,
A,4,2439,美律,58,+0.08,Neutral,一般,,,
Priority1,1,2303,聯電,100,+0.41,Neutral,強,,,
Priority1,2,2481,強茂,96,+0.30,Neutral,強,,,
Priority1,3,5347,世界,74,+0.28,Neutral,一般,,,
Priority2,4,2439,美律,58,+0.08,Neutral,一般,,,
