Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6669,緯穎,100,+0.11,Heavy Buy,Leader,,,
A,2,3653,健策,98,+0.21,Neutral,強,,,
A,3,5274,信驊,94,+0.15,Neutral,強,,,
A,4,2317,鴻海,92,+0.11,Neutral,強,,,
A,5,1590,亞德客-KY,90,+0.19,Neutral,強,,,
Priority1,1,6669,緯穎,100,+0.11,Heavy Buy,Leader,,,
Priority1,2,3653,健策,98,+0.21,Neutral,強,,,
Priority1,3,5274,信驊,94,+0.15,Neutral,強,,,
Priority2,4,2317,鴻海,92,+0.11,Neutral,強,,,
Priority2,5,1590,亞德客-KY,90,+0.19,Neutral,強,,,
