Group,Rank,代號,股票,RS20,RS Accel,ETF Flow,評價,OSC翻正價,MA20上彎價,距離現價
A,1,6488,環球晶,100,-0.75,Neutral,強,,,
A,2,8046,南電,96,-0.25,Heavy Buy,強,,,
A,3,8150,南茂,94,-0.34,Neutral,強,,,
Priority1,1,6488,環球晶,100,-0.75,Neutral,強,,,
Priority1,2,8046,南電,96,-0.25,Heavy Buy,強,,,
Priority1,3,8150,南茂,94,-0.34,Neutral,強,,,
